"Topic","Sentiment","TweetDate","TweetText"
"apple","neutral","Sat Oct 15 20:02:46 +0000 2011","@apple and I'm looking at the outside & all you see is sticky notes about steve jobs"
"apple","neutral","Sat Oct 15 18:56:17 +0000 2011","@samsung and @apple never rest as they battle in court yet again over tablets.(not the pills)"
"apple","neutral","Sat Oct 15 18:46:52 +0000 2011","Iphone update is great but seriously @apple let me delete stuff I dont want like gamecenter. Steve wont mind..."
"apple","neutral","Sat Oct 15 18:27:05 +0000 2011","If @Apple could put the USB female connector in cars would be "
"apple","neutral","Sat Oct 15 18:24:11 +0000 2011","What do we have to do to get Flash on "
"apple","neutral","Sat Oct 15 18:22:09 +0000 2011","@ireton Perhaps it's time for @Apple to come out with an app called iSuck that lets you know which apps are killing your battery life"
"apple","neutral","Sat Oct 15 18:05:00 +0000 2011","Lol @Apple support playing Mary J Blige during the wait time."
"apple","neutral","Sat Oct 15 17:49:19 +0000 2011","RT @TheMacMob: Sprint, Verizon & AT&T @Apple Stores http://t.co/ZOzR0UUz"
"apple","neutral","Sat Oct 15 17:47:16 +0000 2011","@xwordy iCloud was new; I didn't need weather or stocks but they were there pre "
"apple","neutral","Sat Oct 15 17:25:31 +0000 2011","Thinking more, I want Android to do an iMessage service & for @Google & @Apple to interconnect. They would if the cared about their users."
"apple","neutral","Sat Oct 15 17:21:50 +0000 2011","@apple in Austin:  domain location - umbrellas are nice but being staffed properly would be better."
"apple","neutral","Sat Oct 15 17:12:42 +0000 2011","bored - need a new intriguing "
"apple","neutral","Sat Oct 15 16:51:24 +0000 2011","@KeepnUpWitTBoyd @AppStore @iTunesMusic they fixed a bug Thursday after I had done my update? Thus my issue, spent Fri @apple  #iOS5"
"apple","neutral","Sat Oct 15 16:44:33 +0000 2011","And @Apple I still have an old MBP from 2006 which I use - which can't run #Lion, I still like to sync it!"
"apple","neutral","Sat Oct 15 16:42:00 +0000 2011","...now with Siri were talking to our iPhones... how will we ever know if people are really truly crazy? :P  "
"apple","neutral","Sat Oct 15 16:29:22 +0000 2011","@notleifgarrett @apple you'll be able to afford that mansion one day."
"apple","neutral","Sat Oct 15 16:25:22 +0000 2011","@fabi_m not that I know of. I think it is only on iOS, should get @apple to make a desktop app :)"
"apple","neutral","Sat Oct 15 16:21:01 +0000 2011","@notleifgarrett @apple wished their on hold music played Pictures of You."
"apple","neutral","Sat Oct 15 14:53:24 +0000 2011","after being on hold with @apple for the last 30 mins, i really like their music selection of on-hold music. White Stripes, Ray Lamontagne..."
"apple","neutral","Sat Oct 15 14:34:57 +0000 2011","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/g8Uof7uz #PampersHelloApps"
"apple","neutral","Sat Oct 15 14:09:52 +0000 2011","@vlingo is a POOR substitute for Siri!! Yo @APPLE, gimmie Siri!!!!"
"apple","neutral","Sat Oct 15 13:10:06 +0000 2011","@Apple Scrapple. (:"
"apple","neutral","Sat Oct 15 12:23:18 +0000 2011","One of the great "
"apple","irrelevant","Tue Oct 18 21:13:52 +0000 2011","Casi 30 años usando PC, de ellos casi 4 Mac y tengo q decir que el Macbook Air 11 de @apple es de largo lo mejor. No imagino como mejorarlo"
"apple","irrelevant","Tue Oct 18 21:07:05 +0000 2011","Ud alguna vez ha llamado al servicio de @apple support? Se nota!! Con razon le gusta apple : @"
"apple","irrelevant","Tue Oct 18 21:00:53 +0000 2011","@waze_it @macneo Bellissimo video. Sono sempre più convinto di prendere un @Apple iPhone e gettare via il @Nokia N97 che mi ritrovo."
"apple","irrelevant","Tue Oct 18 20:48:05 +0000 2011","ipad: mi aparato favorito de la vida frase celebre de Azay Carrasco @apple #ipad"
"apple","irrelevant","Tue Oct 18 20:28:35 +0000 2011","Cenaze nedeniyle kapalıyız' @apple  http://t.co/j4L892Kk"
"apple","irrelevant","Tue Oct 18 20:18:30 +0000 2011","Dancing bear @apple store Lincoln center http://t.co/XBmjUpMq"
"apple","irrelevant","Tue Oct 18 19:39:28 +0000 2011","sail phoenix next stop----&gt; after quimera rock @apple house"
"apple","irrelevant","Tue Oct 18 19:28:18 +0000 2011","che palle sto cacchio di "
"apple","irrelevant","Tue Oct 18 18:43:08 +0000 2011","Chill lol RT @apple: 😂😂😂😂😂😂😂😂 RT @Styl_Standin: What is imessage??"
"apple","irrelevant","Tue Oct 18 18:22:37 +0000 2011","@LennyDubz you do know that @apple is not the company. and why u blasting me on "
"apple","irrelevant","Tue Oct 18 18:14:50 +0000 2011","@bassponton @iphoneclub @kpn @iphone @apple ja. En dan heb je voor dat geld ook nog een datalimiet...."
"apple","irrelevant","Tue Oct 18 17:55:54 +0000 2011","Y sigue sin avisarme cuando me mencionan en Twitter... "
"apple","irrelevant","Tue Oct 18 17:54:50 +0000 2011","Kan @Samsung och @Apple sluta slåss om kunderna i rättssalen och med världens bästa produkter istället så blir det mycket bättre!"
"apple","irrelevant","Tue Oct 18 17:40:50 +0000 2011","Y @Apple? @BlackberryVzla: RIM anuncia más de 150 millones de dispositivos Vendidos, 1 Billón de Apps Descargadas ymás http://t.co/5IFKXvg4"
"apple","irrelevant","Tue Oct 18 17:19:36 +0000 2011","Wat een belachelijke prijzen KPN-prijzen iPhone 4S duiken op http://t.co/ep9kZUPb via @iPhoneclub @kpn @iphone @apple"
"apple","irrelevant","Tue Oct 18 17:19:02 +0000 2011","Fullscreen überall nur der "
"apple","irrelevant","Tue Oct 18 17:16:49 +0000 2011","Love how  @rogersbiz tell u they're not allowed to sell the 4s for $ more than @Apple but yet want $100 more for the 64G"
"apple","irrelevant","Tue Oct 18 17:02:39 +0000 2011","Me acabo de convertir en un "
"apple","irrelevant","Tue Oct 18 16:53:15 +0000 2011","@apple bees w. @DEEJAY_TINYT :)"
"apple","irrelevant","Tue Oct 18 16:24:25 +0000 2011","Complimenti sinceri ad @apple per "
"apple","irrelevant","Tue Oct 18 16:20:41 +0000 2011","RT @supaluga: RT @modalnho: New mov: ショウケース@apple store 銀座 記録 / starring:ichiro_, REPEAT PATTERN, moda → http://t.co/u82a1Ivk"
"apple","irrelevant","Tue Oct 18 15:30:01 +0000 2011","Apple vende 4 millones de iPhone 4S en tres días http://t.co/FH5T5Mi6 "
"apple","irrelevant","Tue Oct 18 15:06:42 +0000 2011","Mooi verhaal over @Dropbox en hoe zij een geweldig aanbod van @apple Steve Jobs hebben geweigerd in het verleden. http://t.co/eARoBIne!"
"apple","irrelevant","Tue Oct 18 14:56:40 +0000 2011","@imightbewrong @apple @inthequeencity "
"apple","irrelevant","Tue Oct 18 14:42:17 +0000 2011","RT @modalnho: New mov: ショウケース@apple store 銀座 記録 / starring:ichiro_, REPEAT PATTERN, moda → http://t.co/u82a1Ivk"
"apple","irrelevant","Tue Oct 18 14:30:52 +0000 2011","Verzoek aan @apple voor iphone: koppel agenda aan bellen. Zo kun je in afspraak opgeslagen telnummer meteen aantikken en bellen. "
"apple","irrelevant","Tue Oct 18 14:29:37 +0000 2011","cc @apple http://t.co/8TnodVS8"
"apple","irrelevant","Tue Oct 18 13:34:26 +0000 2011","さっきスパルガ先生とラーメン屋でmodaについて語っていた@modalnhoショウケース@apple store 銀座 記録 / starring:ichiro_,REPEAT PATTERN,COFFEE SHOPS,moda → http://t.co/zbI6rZ5s"
"apple","irrelevant","Tue Oct 18 12:22:21 +0000 2011","En @Apple mucho diseño pero llevo media hora esperando a mi clase que poca formalidad"
"apple","irrelevant","Tue Oct 18 12:18:44 +0000 2011","So ya my ITunes is in Japanese??? @apple "
"apple","irrelevant","Tue Oct 18 11:53:32 +0000 2011","おっとー、出演者ショップスが抜けてた! -- New mov: ショウケース@apple store 銀座 記録 / starring:ichiro_,REPEAT PATTERN,COFFEE SHOPS,moda → http://t.co/kmJ0o1Ja"
"apple","irrelevant","Tue Oct 18 11:51:06 +0000 2011","@Apple -Handy: @iPhone -4S-Besitzer schimpfen über Netzprobleme -  http://t.co/abHuRvyc"
"apple","irrelevant","Tue Oct 18 11:36:17 +0000 2011","RT @modalnho: New mov: ショウケース@apple store 銀座 記録 / starring:ichiro_, REPEAT PATTERN, moda → http://t.co/kmJ0o1Ja"
"apple","irrelevant","Tue Oct 18 10:03:37 +0000 2011","iPadのビジネス活用セミナー@Appleストア銀座なう。イシン（株）の高木さんを見にきたよ。"
"apple","irrelevant","Tue Oct 18 09:46:51 +0000 2011","New mov: ショウケース@apple store 銀座 記録 / starring:ichiro_, REPEAT PATTERN, moda → http://t.co/kmJ0o1Ja"
"apple","irrelevant","Tue Oct 18 08:40:08 +0000 2011","@GuySie Heb je gisteren Tros Radar gezien over Apple. Garantie werd niet nagekomen door @Apple en devices zeer snel kapot."
"apple","irrelevant","Tue Oct 18 07:19:34 +0000 2011","@Notre4Dame @apple haha no fuck that its still took sux and a half hours and i have to be up at 7"
"apple","irrelevant","Tue Oct 18 06:43:26 +0000 2011","RT @aranzibia: Las aplicaciones más populares para iPhone (vía AppleWeblog) http://t.co/m68Tzn1K "
"apple","irrelevant","Tue Oct 18 04:14:46 +0000 2011","@Karofsky @Apple  how's that pear coming? oops i mmeant apple!"
"apple","irrelevant","Tue Oct 18 03:32:49 +0000 2011","Por cierto @Apple, me sigue gustando mas MobileMe que iCloud. La sincronización de mis ordenadores, la gestión de carpetas... nada que ver."
"apple","irrelevant","Tue Oct 18 00:48:44 +0000 2011","Welp. RT @Tree @Apple you didn't fall too far from me, huh? RT @NikkiNotNiki Nia Long's mom is gorgeous.."
"apple","irrelevant","Mon Oct 17 21:58:58 +0000 2011","جهاز من كل ثلاثه تحمل iOS 5 @TechCrunch: iOS 5 Already Installed On 1 In 3 Eligible Devices http://t.co/2Hijv2LK by @grg @apple @ios5"
"apple","irrelevant","Mon Oct 17 21:58:46 +0000 2011","@Apple Mooi systeem hoor dat films huren, t zou alleen leuker zijn als je ze ook werkelijk kan bekijken!!! #NAAIDOZEN http://t.co/Qg0RYdVX"
"apple","irrelevant","Mon Oct 17 21:11:15 +0000 2011","@Apple podría lanzar un #iPad Mini en el 2012, según los últimos rumores. http://t.co/3mkPJTFX"
"apple","irrelevant","Mon Oct 17 19:53:09 +0000 2011","http://t.co/k8RQwXty  para que descargues apps para tu dispositivo "
"apple","irrelevant","Mon Oct 17 19:52:09 +0000 2011","Por fin Adobe para #iOS, al parecer @Apple se reconcilia en esta nueva gestión."
"apple","irrelevant","Mon Oct 17 18:42:02 +0000 2011","Lekkere garantie volgens "
"apple","irrelevant","Mon Oct 17 18:27:25 +0000 2011","RT @IsmaelLaRosa: En la tienda de @Apple WoooooW Que legado dejaste "
"apple","irrelevant","Mon Oct 17 18:25:26 +0000 2011","En la tienda de @Apple WoooooW Que legado dejaste "
"apple","irrelevant","Mon Oct 17 18:15:57 +0000 2011","querida @apple, até quando o steve vai ficar na sua pagina inicial?"
"apple","irrelevant","Mon Oct 17 18:08:37 +0000 2011","@MissHell23 Umm, pretty sure I typed @Apple, not you, but okies, why'd you do it, then? *grin*"
"apple","irrelevant","Mon Oct 17 17:57:37 +0000 2011","Contra todo pronóstico @Samsung podría ser el fabricante del "
"apple","irrelevant","Mon Oct 17 17:52:19 +0000 2011","Perry ricks @Apple @Lenox http://t.co/9kYgOvB1"
"apple","irrelevant","Mon Oct 17 17:48:41 +0000 2011","@pnt21 ドンマイー@(・●・)@Apple社保証薄いから気をつけてね"
"apple","irrelevant","Mon Oct 17 17:45:23 +0000 2011","Descuentos y offertas para applicaciones de @apple http://t.co/8VNd57qk "
"apple","irrelevant","Mon Oct 17 17:12:56 +0000 2011","#MobileMe, #iCloud, #AppleID... cómo sobrevivir a la transición de las cuentas de @Apple http://t.co/3lMPiCjK"
"apple","irrelevant","Mon Oct 17 16:37:46 +0000 2011","@Bonita1108 es pura envidia xq @Apple no te ha regalado nada con o sin fallas "
"apple","irrelevant","Mon Oct 17 16:24:32 +0000 2011","RT @mpastrana: RT @apple no pasa nada, todo esta bien, no pasa nada, todo esta en orden http://t.co/zwECWhD"
"apple","irrelevant","Mon Oct 17 16:15:53 +0000 2011","Se tan arruinando mis audifonos d mi "
"apple","irrelevant","Mon Oct 17 16:12:26 +0000 2011","Asi o mas mala la "
"apple","irrelevant","Mon Oct 17 16:12:03 +0000 2011","@macworld_brasil vcs conseguiram fazer funcionar o find my Mac? O meu sempre pede para reportar o erro a @Apple !"
"apple","irrelevant","Mon Oct 17 16:04:19 +0000 2011","&gt; 4 mln iPhones verkocht in eerste weekend: http://t.co/1pPZz1oX (via @apple)"
"apple","irrelevant","Mon Oct 17 16:04:17 +0000 2011","&gt; 4 mln iPhones verkocht in eerste weekend: http://t.co/OP26muCr (via @apple)"
"apple","irrelevant","Mon Oct 17 15:41:47 +0000 2011","Curso de DJ na @apple em breve, informaçoes 30114020 ou 91287199 msn: dj_sandrocosta@hotmail.com @djtetekerbes"
"apple","irrelevant","Mon Oct 17 15:40:55 +0000 2011","@dgosset @lolopb oh putain… j'ai vidé mon spam il y a peu… Le mail de applecert@apple.com est dans ce qu'il reste…"
"apple","irrelevant","Mon Oct 17 15:34:20 +0000 2011","RT @BikerVox: http://t.co/EVItL2eO @KentStoffels @MArioMUssolini @iOS_Notch @Apple"
"apple","irrelevant","Mon Oct 17 15:34:00 +0000 2011","http://t.co/EVItL2eO @KentStoffels @MArioMUssolini @iOS_Notch @Apple"
"apple","irrelevant","Mon Oct 17 14:56:36 +0000 2011","¿Quién dijo crisis? @Apple ha vendido 4 millones de unidades del "
"apple","irrelevant","Mon Oct 17 13:47:35 +0000 2011","Resultado de ventas de @apple 4millones de "
"apple","irrelevant","Mon Oct 17 13:38:22 +0000 2011","@hervepierre mdr! ouais une mauvaise expérience avec les vendeurs @Apple store m'a fait hair l'iphone ;)"
"apple","irrelevant","Mon Oct 17 12:26:26 +0000 2011","bagi yg acc USnya di disabled sama apple,email aja itunes store supportnya minta di re enabled lagi iTunesStoreSupport@apple.com"
"apple","irrelevant","Mon Oct 17 10:01:03 +0000 2011","O poder de "
"apple","irrelevant","Mon Oct 17 09:15:57 +0000 2011","講習中@apple shop GINZA"
"apple","irrelevant","Mon Oct 17 08:54:09 +0000 2011","#epicfail @apple bij upgraden naar IOS5 instellingen kwijt en ebooks verloren. het kost me dus geld zo'n upgrade, WAARDELOOS!"
"apple","irrelevant","Mon Oct 17 06:57:05 +0000 2011","Hey @apple , je sais que tu es encore un peu remué, mais tu pourrais ajouter le verbe avoir à ton dictionnaire ?"
"apple","irrelevant","Mon Oct 17 06:53:01 +0000 2011","@chachasikes @iphone @apple on the iphone4s???"
"apple","irrelevant","Mon Oct 17 06:47:42 +0000 2011","@ferchowii @Adr_Mart_Com @Apple no tengo"
"apple","irrelevant","Mon Oct 17 06:08:03 +0000 2011","追悼ジョブズ氏…@Apple Store"
"apple","irrelevant","Mon Oct 17 04:55:16 +0000 2011","^___^ que amable es la gente de @apple"
"apple","irrelevant","Mon Oct 17 00:06:53 +0000 2011","Como puedo checar mi correo si tengo cuenta @apple.com?? :S osea no q onda con eso!! jajaja"
"apple","irrelevant","Sun Oct 16 22:58:04 +0000 2011","RT @Leahjanell: This Moment w/ @Shyah & @DianiGroves is brought to you by @NBA @Apple @Riesling oh and http://t.co/Dp4XiDs2"
"apple","irrelevant","Sun Oct 16 22:52:21 +0000 2011","This Moment w/ @Shyah & @DianiGroves is brought to you by @NBA @Apple @Riesling oh and http://t.co/tmQ50JRU"
"apple","irrelevant","Sun Oct 16 22:52:16 +0000 2011","Partner with @apple. I&"
"apple","irrelevant","Sun Oct 16 22:28:34 +0000 2011","todos quieren destruir a @blackberryhelp ves que estas en la mala @sebitasrodri mira que @apple ya tiene chat"
"apple","irrelevant","Sun Oct 16 22:12:40 +0000 2011","@chefreggie06 @rolandsmartin @Apple get ready Tampa Bay the Martin's are coming to town! Bring it on Buccaneers!"
"apple","irrelevant","Sun Oct 16 22:10:20 +0000 2011","@heidiknyc @apple @Badog420 Cute dinner when ur back from shanghai xx"
"apple","irrelevant","Sun Oct 16 19:23:38 +0000 2011","@apple - dette blir for dumt. http://t.co/zqKMkq91"
"apple","irrelevant","Sun Oct 16 19:11:27 +0000 2011","ninguem desliga o 3g do celular -.- “@giuchavez: Olha aqui @apple: na proxima atualizaçao eu quero um atalho pra ligar/desligar a 3g Ok ..."
"apple","irrelevant","Sun Oct 16 19:03:05 +0000 2011","Teach Different: iTeach Therefore iAm http://t.co/yozd8HCx @apple @teachforus @teachforamerica "
"apple","irrelevant","Sun Oct 16 17:20:14 +0000 2011","@Apple et je devrais arrêter de vous glorifier et ça c'est pas cool..."
"apple","irrelevant","Sun Oct 16 17:18:24 +0000 2011","yo @Apple va falloir faire quelque chose pour l'app vidéo. Le fait de pas pouvoir laisser la vidéo jouer en faisant autre chose &lt;  diarrhée."
"apple","irrelevant","Sun Oct 16 16:03:19 +0000 2011","Quiero migrar @Apple!"
"apple","irrelevant","Sun Oct 16 15:13:29 +0000 2011","@apple pratet om en versjon av iPod touch til barn. De ombestemte seg da tittelen nærmet seg "
